APP_NAME,funsafe_math_optimizations,fno_guess_branch_probability,fno_ivopts,fno_tree_loop_optimize,fno_inline_functions,funroll_all_loops,o2,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
consumer_jpeg_c,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,263.875,322.459,16256.1,838.755,100.026,565057
consumer_jpeg_c,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,102.6,189.809,16020.6,864.146,65.1042,560848
consumer_jpeg_c,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,247.925,296.356,15715.5,1012.48,65.45,626577
consumer_jpeg_c,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,158.03,244.639,15922.9,830.648,73.466,622416
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,X,85.0118,157.562,16873.7,950.419,80.5359,597475
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,-O2,100.25,301.86,16849.4,858.531,43.986,560908
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,247.213,120.534,17216,846.71,68.8782,642595
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,260.386,201.833,17894.6,889.709,70.5261,630708
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,147.715,183.675,16550.2,812.012,72.2249,593765
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,135.64,197.296,16599.3,880.605,72.6827,560908
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,128.703,118.632,16599.7,869.039,102.397,634837
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,85.2356,156.881,17113.3,971.273,123.657,630708
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,89.2131,148.132,16099.7,810.608,69.7021,568747
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,260.732,314.585,16057.4,901.255,66.4876,560860
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,75.1953,105.906,15585.5,833.049,62.2355,613787
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,253.387,269.989,15923.7,1036.4,61.971,610060
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,259.623,352.661,16919.2,1117.79,129.456,565037
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,101.786,113.586,15758.9,820.852,69.5394,560860
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,89.7217,228.689,15768.8,785.777,93.2414,610141
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,253.347,363.912,16095.9,818.878,66.5995,610060
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,170.298,390.188,16569.4,862.569,72.0825,597363
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,134.959,375.366,15771.4,823.079,69.6615,560844
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,239.39,367.859,15689.7,780.355,127.289,642499
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,135.345,339.294,16483.7,847.198,69.987,630564
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,218.964,192.454,16449.8,1002.82,132.507,589621
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,135.325,189.779,15937.2,825.704,68.3492,560844
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,264.689,375.539,16331.6,835.185,66.4368,634773
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,265.289,379.069,16976,832.855,69.0409,630564
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,265.483,380.015,16437.8,810.476,77.1891,568747
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,208.455,350.972,16607.4,998.84,66.8538,560860
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,123.047,176.758,15430.6,847.158,63.6698,613787
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,251.394,308.421,16075.3,819.529,64.6362,610060
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,258.362,331.146,16147.3,989.065,67.2099,565037
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,260.732,200.46,16658.2,821.706,67.0573,560860
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,78.1759,141.225,15624,860.819,63.3748,610141
consumer_jpeg_c,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,215.515,305.634,15521.7,960.002,94.4214,610060
consumer_jpeg_d,X,X,X,X,X,X,X,49.2249,65.8976,8657.21,884.298,78.715,596652
consumer_jpeg_d,X,X,X,X,X,X,-O2,132.233,169.545,9593.52,923.096,75.7243,560052
consumer_jpeg_d,X,X,X,X,X,-funroll-all-loops,X,53.1514,179.067,8608.03,797.19,40.0696,654060
consumer_jpeg_d,X,X,X,X,X,-funroll-all-loops,-O2,122.213,201.701,9106.99,784.841,74.1984,637968
consumer_jpeg_d,X,X,X,X,-fno-inline-functions,X,X,132.782,158.936,7639.91,943.807,72.3877,588781
consumer_jpeg_d,X,X,X,X,-fno-inline-functions,X,-O2,131.592,202.403,11188.8,922.221,76.3245,560052
consumer_jpeg_d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,X,131.816,202.118,8027.78,855.632,74.1577,646189
consumer_jpeg_d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,131.215,204.152,9518.16,909.943,57.7596,637968
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,X,X,X,128.581,199.788,9483.18,928.101,76.182,567924
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,X,X,-O2,131.348,198.242,9086.49,836.985,38.503,555908
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,131.765,194.865,8406.63,797.17,76.884,625396
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,132.06,196.36,9457.74,906.637,75.0326,621524
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,130.025,197.947,9351.7,717.58,76.4872,564181
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,130.208,196.157,8848.8,919.484,77.2603,555908
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,73.1608,194.489,8737.87,868.591,41.9108,621621
consumer_jpeg_d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,130.829,195.75,9944.4,643.046,71.2382,621524
consumer_jpeg_d,X,X,-fno-ivopts,X,X,X,X,132.894,199.972,8621.22,823.415,79.0304,596476
consumer_jpeg_d,X,X,-fno-ivopts,X,X,X,-O2,130.432,199.565,10004.3,660.553,71.7672,555892
consumer_jpeg_d,X,X,-fno-ivopts,X,X,-funroll-all-loops,X,68.1966,201.101,8105.89,872.569,75.3581,654012
consumer_jpeg_d,X,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,128.204,197.174,9690.48,874.674,73.8831,637888
consumer_jpeg_d,X,X,-fno-ivopts,X,-fno-inline-functions,X,X,131.836,201.823,8287.67,678.507,76.4058,588637
consumer_jpeg_d,X,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,128.235,197.245,8838.02,913.106,76.8433,555892
consumer_jpeg_d,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,127.014,196.686,8678.19,703.308,73.2524,646109
consumer_jpeg_d,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,132.192,198.558,9089.2,930.216,70.9839,637888
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,66.9861,150.848,8637.81,759.471,41.1275,567924
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,132.65,196.32,8640.26,877.726,78.8066,555908
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,131.805,195.933,10839,870.677,76.3652,625396
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,132.1,196.513,8869.27,842.224,76.0396,621524
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,131.551,197.408,10076.3,932.281,76.1312,564181
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,125.6,198.903,9532.73,913.503,74.3205,555908
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,131.104,194.539,8922.91,835.856,75.4496,621621
consumer_jpeg_d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,132.65,195.201,8953.29,911.733,74.941,621524
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,X,X,X,137.675,201.792,8818.34,938.385,80.2917,596534
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,X,X,-O2,135.529,203.532,8529.72,996.328,74.8901,555952
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,68.9494,134.084,9809.86,631.694,47.821,637446
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,131.999,200.521,9600.37,784.526,73.1608,621468
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,137.472,203.084,10274.3,716.685,76.8636,588681
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,137.034,200.47,8261.81,901.896,79.0507,555952
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,134.705,202.148,10043.5,950.114,69.0002,633753
consumer_jpeg_d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,133.84,201.111,9071.91,893.341,77.3112,621468
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,130.046,196.269,8414.03,845.428,78.4912,567870
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,132.517,191.589,8435.43,885.549,73.3032,555936
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,130.737,194.55,9299.55,821.747,77.474,608926
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,127.665,191.701,9647.26,915.415,74.941,605072
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,127.35,193.817,10379.9,863.556,73.0998,560113
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,65.7349,158.905,10296.8,785.879,77.4536,555936
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,128.967,194.356,9210.87,927.287,77.0976,605137
consumer_jpeg_d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,129.618,192.841,9167.21,872.538,78.6845,605072
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,134.45,196.014,9249.65,712.179,74.2391,592262
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,130.015,191.661,8877.38,744.924,64.6566,555888
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,134.023,197.072,8153.82,952.474,76.3245,637446
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,135.854,193.827,8759.39,666.026,77.535,621436
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,133.83,194.682,8596.9,896.057,78.7252,588569
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,134.125,196.238,10012.2,958.944,81.0343,555888
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,132.426,195.597,8574.5,944.458,70.5465,633721
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,135.64,195.374,8932.11,634.359,73.7101,621436
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,129.974,196.452,7418.07,785.522,68.8578,567870
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,130.809,194.417,8380.33,676.117,73.1608,555936
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,129.374,193.4,8910.98,873.271,76.4974,608926
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,76.3957,194.916,8204.25,538.727,69.9768,605072
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,127.268,192.739,9898.78,872.742,75.6531,560113
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,131.846,195.333,8560.73,920.644,77.5248,555936
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,130.646,193.919,8438.09,842.336,76.1108,605137
consumer_jpeg_d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,129.598,191.488,9506.24,847.158,78.186,605072
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,X,X,X,131.582,202.22,9767.01,932.078,74.9817,596748
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,X,X,-O2,130.971,201.324,9564.08,851.003,29.2358,560052
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,X,122.874,201.67,8850.34,766.266,74.1374,654124
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,-O2,131.195,200.022,8764.32,942.912,39.6322,638012
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,X,128.937,202.189,8752.3,800.629,79.4678,588829
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,-O2,132.629,200.378,7993.51,849.569,76.5991,560052
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,X,133.036,202.952,10329.5,839.06,74.7579,646253
consumer_jpeg_d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,133.83,203.288,9217.62,933.085,76.9246,638012
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,X,67.2302,139.913,9682.28,837.697,76.4669,567956
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,-O2,129.15,198.456,10372.8,848.256,75.9989,555908
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,66.6199,149.119,9426.9,832.082,75.1953,625396
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,125.214,196.849,9981.56,872.915,78.481,621524
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,131.704,197.53,8774.05,728.516,76.7517,564181
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,130.168,195.302,9396.27,925.954,76.7619,555908
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,130.473,196.381,9326.39,927.317,71.3094,621621
consumer_jpeg_d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,132.833,197.042,9170.79,928.284,77.6876,621524
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,X,68.0339,141.235,10610.5,792.989,75.2869,596588
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,-O2,131.144,200.663,9169.75,847.961,74.707,555892
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,X,129.344,197.052,8335.47,743.713,74.3205,654028
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,68.8782,102.6,8319.57,711.792,76.2227,637900
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,X,131.256,197.947,8074.51,942.179,75.0326,588717
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,67.3116,189.718,9960.85,940.603,79.366,555892
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,128.072,198.14,9688.96,542.002,63.5986,646189
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,132.487,199.941,8327.14,790.059,40.0696,637900
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,130.503,193.756,9150.2,930.644,77.7283,567956
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,130.829,197.713,8454.7,905.487,75.4191,555908
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,131.276,189.24,8914.45,790.751,40.2323,625396
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,131.673,80.7902,9260.88,913.625,77.0976,621524
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,131.571,198.7,11323.2,831.36,38.5539,564181
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,66.508,99.7213,9421.88,803.518,73.1608,555908
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,130.534,196.167,9914.33,725.942,40.2527,621621
consumer_jpeg_d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,133.067,196.859,8284.95,883.23,53.833,621524
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,X,107.615,103.953,8969.28,966.044,81.1869,596598
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,-O2,137.705,203.044,10275,972.31,77.9114,555952
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,68.8985,132.294,8981.46,830.526,77.301,637574
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,134.043,199.382,8245.12,935.069,73.6694,621544
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,138.621,189.992,9094.16,972.992,79.7933,588857
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,137.4,200.907,9546.96,953.979,74.8901,555952
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,67.922,101.42,8944.24,818.949,77.7893,633881
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,134.338,201.365,8235.46,809.733,77.4841,621544
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,132.365,195.669,9113.73,752.472,74.585,567870
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,129.425,196.279,9831.11,910.207,64.9211,555904
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,131.073,195.374,9000.84,929.281,71.2789,608846
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,128.866,194.529,8568.39,729.299,76.9552,605072
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,130.666,190.918,8432.12,922.791,75.3682,560113
consumer_jpeg_d,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,124.847,194.539,9332.77,914.215,73.8322,555904
